 Epoch : 0 , Step : 100 , Loss : 4325.809310 , Error: 0.734500 , lr :0.001000
 Epoch : 1 , Step : 2900 , Loss : 955.950293 , Error: 0.162500 , lr :0.001000
 Epoch : 1 , Step : 3000 , Loss : 937.513256 , Error: 0.152500 , lr :0.001000
 Epoch : 1 , Step : 3100 , Loss : 1035.680519 , Error: 0.163500 , lr :0.001000
 Epoch : 1 , Step : 3200 , Loss : 995.008409 , Error: 0.160500 , lr :0.001000
 Epoch : 1 , Step : 3300 , Loss : 941.861194 , Error: 0.159000 , lr :0.001000
 Epoch : 1 , Step : 3400 , Loss : 895.574527 , Error: 0.145000 , lr :0.001000
 Epoch : 1 , Step : 3500 , Loss : 917.024681 , Error: 0.140000 , lr :0.001000
 Epoch : 1 , Step : 3600 , Loss : 945.197142 , Error: 0.154500 , lr :0.001000
 Epoch : 1 , Step : 3700 , Loss : 823.046968 , Error: 0.129500 , lr :0.001000
 Epoch : 1 , Step : 3800 , Loss : 863.475563 , Error: 0.145500 , lr :0.001000
 Epoch : 1 , Step : 3900 , Loss : 875.273041 , Error: 0.141500 , lr :0.001000
 Epoch : 1 , Step : 4000 , Loss : 768.242066 , Error: 0.127000 , lr :0.001000
 Epoch : 1 , Step : 4100 , Loss : 863.594997 , Error: 0.134000 , lr :0.001000
 Epoch : 1 , Step : 4200 , Loss : 752.525199 , Error: 0.113000 , lr :0.001000
 Epoch : 1 , Step : 4300 , Loss : 804.425320 , Error: 0.134000 , lr :0.001000
 Epoch : 1 , Step : 4400 , Loss : 879.899052 , Error: 0.146500 , lr :0.001000
 Epoch : 1 , Step : 4500 , Loss : 741.864482 , Error: 0.115500 , lr :0.001000
 Epoch : 1 , Step : 4600 , Loss : 745.957492 , Error: 0.119500 , lr :0.001000
 Epoch : 1 , Step : 4700 , Loss : 721.860232 , Error: 0.117000 , lr :0.001000
 Epoch : 1 , Step : 4800 , Loss : 802.822315 , Error: 0.129500 , lr :0.001000
 Epoch : 1 , Step : 4900 , Loss : 838.117097 , Error: 0.135000 , lr :0.001000
 Epoch : 1 , Step : 5000 , Loss : 767.951456 , Error: 0.118500 , lr :0.001000
 Epoch : 1 , Step : 5100 , Loss : 732.653856 , Error: 0.119000 , lr :0.001000
 Epoch : 1 , Step : 5200 , Loss : 678.369813 , Error: 0.113500 , lr :0.001000
 Epoch : 1 , Step : 5300 , Loss : 752.528534 , Error: 0.117000 , lr :0.001000
 Epoch : 1 , Step : 5400 , Loss : 686.226723 , Error: 0.109500 , lr :0.001000
 Epoch : 1 , Step : 5500 , Loss : 691.194093 , Error: 0.109500 , lr :0.001000
 Epoch : 2 , Step : 5600 , Loss : 639.718409 , Error: 0.101500 , lr :0.001000
 Epoch : 2 , Step : 5700 , Loss : 645.272680 , Error: 0.102500 , lr :0.001000
 Epoch : 2 , Step : 5800 , Loss : 633.454641 , Error: 0.106000 , lr :0.001000
 Epoch : 2 , Step : 5900 , Loss : 616.329488 , Error: 0.098500 , lr :0.001000
 Epoch : 2 , Step : 6000 , Loss : 574.484123 , Error: 0.097000 , lr :0.001000
 Epoch : 2 , Step : 6100 , Loss : 624.047303 , Error: 0.105500 , lr :0.001000
 Epoch : 2 , Step : 6200 , Loss : 705.947010 , Error: 0.115000 , lr :0.001000
 Epoch : 2 , Step : 6300 , Loss : 601.251637 , Error: 0.097500 , lr :0.001000
 Epoch : 2 , Step : 6400 , Loss : 605.827095 , Error: 0.099000 , lr :0.001000
 Epoch : 2 , Step : 6500 , Loss : 592.727074 , Error: 0.098000 , lr :0.001000
 Epoch : 2 , Step : 6600 , Loss : 653.331605 , Error: 0.106500 , lr :0.001000
 Epoch : 2 , Step : 6700 , Loss : 572.104544 , Error: 0.093000 , lr :0.001000
 Epoch : 2 , Step : 6800 , Loss : 630.635869 , Error: 0.100000 , lr :0.001000
 Epoch : 2 , Step : 6900 , Loss : 604.512620 , Error: 0.094000 , lr :0.001000
 Epoch : 2 , Step : 7000 , Loss : 618.806289 , Error: 0.106000 , lr :0.001000
 Epoch : 2 , Step : 7100 , Loss : 590.569371 , Error: 0.092000 , lr :0.001000
 Epoch : 2 , Step : 7200 , Loss : 540.289201 , Error: 0.086000 , lr :0.001000
 Epoch : 2 , Step : 7300 , Loss : 597.593539 , Error: 0.100000 , lr :0.001000
 Epoch : 2 , Step : 7400 , Loss : 602.467443 , Error: 0.096000 , lr :0.001000
 Epoch : 2 , Step : 7500 , Loss : 542.912475 , Error: 0.089500 , lr :0.001000
 Epoch : 2 , Step : 7600 , Loss : 519.149469 , Error: 0.078000 , lr :0.001000
 Epoch : 2 , Step : 7700 , Loss : 503.812940 , Error: 0.073500 , lr :0.001000
 Epoch : 2 , Step : 7800 , Loss : 508.423731 , Error: 0.081000 , lr :0.001000
 Epoch : 2 , Step : 7900 , Loss : 536.533910 , Error: 0.084500 , lr :0.001000
 Epoch : 2 , Step : 8000 , Loss : 554.280035 , Error: 0.081500 , lr :0.001000
 Epoch : 2 , Step : 8100 , Loss : 578.235228 , Error: 0.090500 , lr :0.001000
 Epoch : 2 , Step : 8200 , Loss : 515.036646 , Error: 0.084500 , lr :0.001000
 Epoch : 3 , Step : 8300 , Loss : 454.280390 , Error: 0.080000 , lr :0.001000
 Epoch : 3 , Step : 8400 , Loss : 494.920836 , Error: 0.078000 , lr :0.001000
 Epoch : 3 , Step : 8500 , Loss : 477.856510 , Error: 0.075500 , lr :0.001000
 Epoch : 3 , Step : 8600 , Loss : 504.378402 , Error: 0.077000 , lr :0.001000
 Epoch : 3 , Step : 8700 , Loss : 459.633421 , Error: 0.077500 , lr :0.001000
 Epoch : 3 , Step : 8800 , Loss : 472.909439 , Error: 0.070000 , lr :0.001000
 Epoch : 3 , Step : 8900 , Loss : 461.601782 , Error: 0.075500 , lr :0.001000
 Epoch : 3 , Step : 9000 , Loss : 491.804911 , Error: 0.078500 , lr :0.001000
 Epoch : 3 , Step : 9100 , Loss : 445.645230 , Error: 0.067500 , lr :0.001000
 Epoch : 3 , Step : 9200 , Loss : 481.299183 , Error: 0.077500 , lr :0.001000
 Epoch : 3 , Step : 9300 , Loss : 492.048186 , Error: 0.074000 , lr :0.001000
 Epoch : 3 , Step : 9400 , Loss : 449.679653 , Error: 0.074500 , lr :0.001000
 Epoch : 3 , Step : 9500 , Loss : 485.035206 , Error: 0.078000 , lr :0.001000
 Epoch : 3 , Step : 9600 , Loss : 432.089770 , Error: 0.076500 , lr :0.001000
 Epoch : 3 , Step : 9700 , Loss : 569.071842 , Error: 0.089500 , lr :0.001000
 Epoch : 3 , Step : 9800 , Loss : 521.311032 , Error: 0.085500 , lr :0.001000
 Epoch : 3 , Step : 9900 , Loss : 510.531000 , Error: 0.073000 , lr :0.001000
 Epoch : 3 , Step : 10000 , Loss : 473.967242 , Error: 0.070500 , lr :0.001000
 Epoch : 3 , Step : 10100 , Loss : 489.080104 , Error: 0.078500 , lr :0.001000
 Epoch : 3 , Step : 10200 , Loss : 473.138865 , Error: 0.070500 , lr :0.001000
 Epoch : 3 , Step : 10300 , Loss : 488.433452 , Error: 0.074500 , lr :0.001000
 Epoch : 3 , Step : 10400 , Loss : 420.627824 , Error: 0.069500 , lr :0.001000
 Epoch : 3 , Step : 10500 , Loss : 458.930607 , Error: 0.073500 , lr :0.001000
 Epoch : 3 , Step : 10600 , Loss : 466.591576 , Error: 0.073000 , lr :0.001000
 Epoch : 3 , Step : 10700 , Loss : 489.121459 , Error: 0.079000 , lr :0.001000
 Epoch : 3 , Step : 10800 , Loss : 460.857163 , Error: 0.072000 , lr :0.001000
 Epoch : 3 , Step : 10900 , Loss : 462.874761 , Error: 0.074500 , lr :0.001000
 Epoch : 3 , Step : 11000 , Loss : 501.264025 , Error: 0.073500 , lr :0.001000
 Epoch : 4 , Step : 11100 , Loss : 425.314328 , Error: 0.067000 , lr :0.001000
 Epoch : 4 , Step : 11200 , Loss : 403.524218 , Error: 0.063000 , lr :0.001000
 Epoch : 4 , Step : 11300 , Loss : 418.339168 , Error: 0.063000 , lr :0.001000
 Epoch : 4 , Step : 11400 , Loss : 395.184369 , Error: 0.057000 , lr :0.001000
 Epoch : 4 , Step : 11500 , Loss : 412.869479 , Error: 0.073000 , lr :0.001000
 Epoch : 4 , Step : 11600 , Loss : 383.300900 , Error: 0.053000 , lr :0.001000
 Epoch : 4 , Step : 11700 , Loss : 376.693378 , Error: 0.059000 , lr :0.001000
 Epoch : 4 , Step : 11800 , Loss : 366.279465 , Error: 0.062000 , lr :0.001000
 Epoch : 4 , Step : 11900 , Loss : 443.031366 , Error: 0.067500 , lr :0.001000
 Epoch : 4 , Step : 12000 , Loss : 456.213790 , Error: 0.074500 , lr :0.001000
 Epoch : 4 , Step : 12100 , Loss : 414.488463 , Error: 0.067000 , lr :0.001000
 Epoch : 4 , Step : 12200 , Loss : 439.599662 , Error: 0.074500 , lr :0.001000
 Epoch : 4 , Step : 12300 , Loss : 396.456620 , Error: 0.060000 , lr :0.001000
 Epoch : 4 , Step : 12400 , Loss : 369.455620 , Error: 0.056500 , lr :0.001000
 Epoch : 4 , Step : 12500 , Loss : 370.816994 , Error: 0.059000 , lr :0.001000
 Epoch : 4 , Step : 12600 , Loss : 430.652459 , Error: 0.070000 , lr :0.001000
 Epoch : 4 , Step : 12700 , Loss : 387.628380 , Error: 0.062500 , lr :0.001000
 Epoch : 4 , Step : 12800 , Loss : 450.929490 , Error: 0.073500 , lr :0.001000
 Epoch : 4 , Step : 12900 , Loss : 440.444601 , Error: 0.073000 , lr :0.001000
 Epoch : 4 , Step : 13000 , Loss : 392.268434 , Error: 0.062000 , lr :0.001000
 Epoch : 4 , Step : 13100 , Loss : 393.544644 , Error: 0.064500 , lr :0.001000
 Epoch : 4 , Step : 13200 , Loss : 416.358982 , Error: 0.064000 , lr :0.001000
 Epoch : 4 , Step : 13300 , Loss : 431.515059 , Error: 0.071000 , lr :0.001000
 Epoch : 4 , Step : 13400 , Loss : 401.280515 , Error: 0.059500 , lr :0.001000
 Epoch : 4 , Step : 13500 , Loss : 461.073560 , Error: 0.066500 , lr :0.001000
 Epoch : 4 , Step : 13600 , Loss : 368.169349 , Error: 0.056500 , lr :0.001000
 Epoch : 4 , Step : 13700 , Loss : 390.292555 , Error: 0.056000 , lr :0.001000
 Epoch : 5 , Step : 13800 , Loss : 413.263927 , Error: 0.062000 , lr :0.001000
 Epoch : 5 , Step : 13900 , Loss : 378.150041 , Error: 0.057000 , lr :0.001000
 Epoch : 5 , Step : 14000 , Loss : 387.792571 , Error: 0.053000 , lr :0.001000
 Epoch : 5 , Step : 14100 , Loss : 350.017715 , Error: 0.055500 , lr :0.001000
 Epoch : 5 , Step : 14200 , Loss : 395.098850 , Error: 0.059500 , lr :0.001000
 Epoch : 5 , Step : 14300 , Loss : 372.823121 , Error: 0.058000 , lr :0.001000
 Epoch : 5 , Step : 14400 , Loss : 338.519861 , Error: 0.053000 , lr :0.001000
 Epoch : 5 , Step : 14500 , Loss : 398.943056 , Error: 0.061000 , lr :0.001000
 Epoch : 5 , Step : 14600 , Loss : 371.149110 , Error: 0.058500 , lr :0.001000
 Epoch : 5 , Step : 14700 , Loss : 335.838442 , Error: 0.047000 , lr :0.001000
 Epoch : 5 , Step : 14800 , Loss : 328.085665 , Error: 0.050500 , lr :0.001000
 Epoch : 5 , Step : 14900 , Loss : 351.606975 , Error: 0.055500 , lr :0.001000
 Epoch : 5 , Step : 15000 , Loss : 356.321229 , Error: 0.053500 , lr :0.001000
 Epoch : 5 , Step : 15100 , Loss : 347.389090 , Error: 0.058500 , lr :0.001000
 Epoch : 5 , Step : 15200 , Loss : 376.837624 , Error: 0.057000 , lr :0.001000
 Epoch : 5 , Step : 15300 , Loss : 333.574757 , Error: 0.053500 , lr :0.001000
 Epoch : 5 , Step : 15400 , Loss : 331.997223 , Error: 0.052500 , lr :0.001000
 Epoch : 5 , Step : 15500 , Loss : 375.610385 , Error: 0.060000 , lr :0.001000
 Epoch : 5 , Step : 15600 , Loss : 406.891494 , Error: 0.061500 , lr :0.001000
 Epoch : 5 , Step : 15700 , Loss : 404.074399 , Error: 0.065500 , lr :0.001000
 Epoch : 5 , Step : 15800 , Loss : 383.379557 , Error: 0.058500 , lr :0.001000
 Epoch : 5 , Step : 15900 , Loss : 349.657060 , Error: 0.057000 , lr :0.001000
 Epoch : 5 , Step : 16000 , Loss : 360.997521 , Error: 0.052500 , lr :0.001000
 Epoch : 5 , Step : 16100 , Loss : 313.688583 , Error: 0.052000 , lr :0.001000
 Epoch : 5 , Step : 16200 , Loss : 360.173392 , Error: 0.052000 , lr :0.001000
 Epoch : 5 , Step : 16300 , Loss : 417.673507 , Error: 0.061000 , lr :0.001000
 Epoch : 5 , Step : 16400 , Loss : 339.582399 , Error: 0.057000 , lr :0.001000
 Epoch : 5 , Step : 16500 , Loss : 366.659609 , Error: 0.055500 , lr :0.001000
 Epoch : 6 , Step : 16600 , Loss : 324.637104 , Error: 0.050500 , lr :0.001000
 Epoch : 6 , Step : 16700 , Loss : 316.671161 , Error: 0.048000 , lr :0.001000
 Epoch : 6 , Step : 16800 , Loss : 286.054290 , Error: 0.039000 , lr :0.001000
 Epoch : 6 , Step : 16900 , Loss : 330.439298 , Error: 0.056000 , lr :0.001000
 Epoch : 6 , Step : 17000 , Loss : 346.923311 , Error: 0.059500 , lr :0.001000
 Epoch : 6 , Step : 17100 , Loss : 330.288680 , Error: 0.050500 , lr :0.001000
 Epoch : 6 , Step : 17200 , Loss : 332.394204 , Error: 0.054000 , lr :0.001000
 Epoch : 6 , Step : 17300 , Loss : 360.612161 , Error: 0.054000 , lr :0.001000
 Epoch : 6 , Step : 17400 , Loss : 359.052087 , Error: 0.059500 , lr :0.001000
 Epoch : 6 , Step : 17500 , Loss : 348.114179 , Error: 0.049500 , lr :0.001000
 Epoch : 6 , Step : 17600 , Loss : 295.805560 , Error: 0.053500 , lr :0.001000
 Epoch : 6 , Step : 17700 , Loss : 322.469428 , Error: 0.046500 , lr :0.001000
 Epoch : 6 , Step : 17800 , Loss : 391.502193 , Error: 0.057500 , lr :0.001000
 Epoch : 6 , Step : 17900 , Loss : 324.220227 , Error: 0.056500 , lr :0.001000
 Epoch : 6 , Step : 18000 , Loss : 312.606998 , Error: 0.056000 , lr :0.001000
 Epoch : 6 , Step : 18100 , Loss : 309.610240 , Error: 0.048500 , lr :0.001000
 Epoch : 6 , Step : 18200 , Loss : 346.774155 , Error: 0.054000 , lr :0.001000
 Epoch : 6 , Step : 18300 , Loss : 300.739813 , Error: 0.048500 , lr :0.001000
 Epoch : 6 , Step : 18400 , Loss : 339.411714 , Error: 0.054500 , lr :0.001000
 Epoch : 6 , Step : 18500 , Loss : 343.503759 , Error: 0.050500 , lr :0.001000
 Epoch : 6 , Step : 18600 , Loss : 336.793618 , Error: 0.058000 , lr :0.001000
 Epoch : 6 , Step : 18700 , Loss : 341.684136 , Error: 0.051500 , lr :0.001000
 Epoch : 6 , Step : 18800 , Loss : 337.135040 , Error: 0.051000 , lr :0.001000
 Epoch : 6 , Step : 18900 , Loss : 351.181975 , Error: 0.053000 , lr :0.001000
 Epoch : 6 , Step : 19000 , Loss : 356.136820 , Error: 0.056000 , lr :0.001000
 Epoch : 6 , Step : 19100 , Loss : 317.390576 , Error: 0.047500 , lr :0.001000
 Epoch : 6 , Step : 19200 , Loss : 334.864377 , Error: 0.053000 , lr :0.001000
 Epoch : 7 , Step : 19300 , Loss : 263.474857 , Error: 0.039500 , lr :0.001000
 Epoch : 7 , Step : 19400 , Loss : 270.846612 , Error: 0.042000 , lr :0.001000
 Epoch : 7 , Step : 19500 , Loss : 300.077572 , Error: 0.042500 , lr :0.001000
 Epoch : 7 , Step : 19600 , Loss : 284.401944 , Error: 0.043500 , lr :0.001000
 Epoch : 7 , Step : 19700 , Loss : 268.865210 , Error: 0.038500 , lr :0.001000
 Epoch : 7 , Step : 19800 , Loss : 287.584482 , Error: 0.043500 , lr :0.001000
 Epoch : 7 , Step : 19900 , Loss : 286.677775 , Error: 0.040500 , lr :0.001000
 Epoch : 7 , Step : 20000 , Loss : 285.093245 , Error: 0.044500 , lr :0.001000
 Epoch : 7 , Step : 20100 , Loss : 310.552568 , Error: 0.046500 , lr :0.001000
 Epoch : 7 , Step : 20200 , Loss : 309.267342 , Error: 0.048000 , lr :0.001000
 Epoch : 7 , Step : 20300 , Loss : 254.883642 , Error: 0.038000 , lr :0.001000
 Epoch : 7 , Step : 20400 , Loss : 376.951855 , Error: 0.060500 , lr :0.001000
 Epoch : 7 , Step : 20500 , Loss : 295.143020 , Error: 0.045000 , lr :0.001000
 Epoch : 7 , Step : 20600 , Loss : 275.459252 , Error: 0.040500 , lr :0.001000
 Epoch : 7 , Step : 20700 , Loss : 300.919849 , Error: 0.049500 , lr :0.001000
 Epoch : 7 , Step : 20800 , Loss : 320.139987 , Error: 0.054000 , lr :0.001000
 Epoch : 7 , Step : 20900 , Loss : 305.698377 , Error: 0.049000 , lr :0.001000
 Epoch : 7 , Step : 21000 , Loss : 322.576817 , Error: 0.055500 , lr :0.001000
 Epoch : 7 , Step : 21100 , Loss : 278.154444 , Error: 0.043000 , lr :0.001000
 Epoch : 7 , Step : 21200 , Loss : 343.308532 , Error: 0.054500 , lr :0.001000
 Epoch : 7 , Step : 21300 , Loss : 296.737619 , Error: 0.045500 , lr :0.001000
 Epoch : 7 , Step : 21400 , Loss : 308.302096 , Error: 0.051000 , lr :0.001000
 Epoch : 7 , Step : 21500 , Loss : 346.902562 , Error: 0.056000 , lr :0.001000
 Epoch : 7 , Step : 21600 , Loss : 314.562113 , Error: 0.047500 , lr :0.001000
 Epoch : 7 , Step : 21700 , Loss : 291.475292 , Error: 0.045500 , lr :0.001000
 Epoch : 7 , Step : 21800 , Loss : 330.759060 , Error: 0.049000 , lr :0.001000
 Epoch : 7 , Step : 21900 , Loss : 397.647120 , Error: 0.064000 , lr :0.001000
 Epoch : 7 , Step : 22000 , Loss : 316.359834 , Error: 0.053500 , lr :0.001000
 Epoch : 8 , Step : 22100 , Loss : 231.553391 , Error: 0.035000 , lr :0.001000
 Epoch : 8 , Step : 22200 , Loss : 279.440165 , Error: 0.042000 , lr :0.001000
 Epoch : 8 , Step : 22300 , Loss : 281.870802 , Error: 0.048000 , lr :0.001000
 Epoch : 8 , Step : 22400 , Loss : 193.617898 , Error: 0.028000 , lr :0.001000
 Epoch : 8 , Step : 22500 , Loss : 255.325638 , Error: 0.037000 , lr :0.001000
 Epoch : 8 , Step : 22600 , Loss : 292.142085 , Error: 0.046000 , lr :0.001000
 Epoch : 8 , Step : 22700 , Loss : 250.474738 , Error: 0.036000 , lr :0.001000
 Epoch : 8 , Step : 22800 , Loss : 263.835160 , Error: 0.042500 , lr :0.001000
 Epoch : 8 , Step : 22900 , Loss : 241.319863 , Error: 0.036000 , lr :0.001000
 Epoch : 8 , Step : 23000 , Loss : 290.016354 , Error: 0.046500 , lr :0.001000
 Epoch : 8 , Step : 23100 , Loss : 312.449217 , Error: 0.056500 , lr :0.001000
 Epoch : 8 , Step : 23200 , Loss : 272.419112 , Error: 0.045000 , lr :0.001000
 Epoch : 8 , Step : 23300 , Loss : 245.766531 , Error: 0.037000 , lr :0.001000
 Epoch : 8 , Step : 23400 , Loss : 259.652795 , Error: 0.039000 , lr :0.001000
 Epoch : 8 , Step : 23500 , Loss : 287.362118 , Error: 0.045500 , lr :0.001000
 Epoch : 8 , Step : 23600 , Loss : 257.242332 , Error: 0.043000 , lr :0.001000
 Epoch : 8 , Step : 23700 , Loss : 306.195294 , Error: 0.047000 , lr :0.001000
 Epoch : 8 , Step : 23800 , Loss : 320.525131 , Error: 0.054000 , lr :0.001000
 Epoch : 8 , Step : 23900 , Loss : 315.188183 , Error: 0.046000 , lr :0.001000
 Epoch : 8 , Step : 24000 , Loss : 296.451357 , Error: 0.047500 , lr :0.001000
 Epoch : 8 , Step : 24100 , Loss : 292.233377 , Error: 0.040500 , lr :0.001000
 Epoch : 8 , Step : 24200 , Loss : 280.526614 , Error: 0.044500 , lr :0.001000
 Epoch : 8 , Step : 24300 , Loss : 307.839357 , Error: 0.051000 , lr :0.001000
 Epoch : 8 , Step : 24400 , Loss : 327.048551 , Error: 0.051500 , lr :0.001000
 Epoch : 8 , Step : 24500 , Loss : 323.728262 , Error: 0.052500 , lr :0.001000
 Epoch : 8 , Step : 24600 , Loss : 281.855252 , Error: 0.043500 , lr :0.001000
 Epoch : 8 , Step : 24700 , Loss : 299.608597 , Error: 0.046000 , lr :0.001000
 Epoch : 9 , Step : 24800 , Loss : 243.626939 , Error: 0.037500 , lr :0.001000
 Epoch : 9 , Step : 24900 , Loss : 227.105579 , Error: 0.034500 , lr :0.001000
 Epoch : 9 , Step : 25000 , Loss : 248.994203 , Error: 0.043500 , lr :0.001000
 Epoch : 9 , Step : 25100 , Loss : 242.349751 , Error: 0.034500 , lr :0.001000
 Epoch : 9 , Step : 25200 , Loss : 227.830842 , Error: 0.039000 , lr :0.001000
 Epoch : 9 , Step : 25300 , Loss : 243.442195 , Error: 0.044500 , lr :0.001000
 Epoch : 9 , Step : 25400 , Loss : 258.240389 , Error: 0.038500 , lr :0.001000
 Epoch : 9 , Step : 25500 , Loss : 227.799920 , Error: 0.028500 , lr :0.001000
 Epoch : 9 , Step : 25600 , Loss : 256.696167 , Error: 0.038000 , lr :0.001000
 Epoch : 9 , Step : 25700 , Loss : 273.497558 , Error: 0.045500 , lr :0.001000
 Epoch : 9 , Step : 25800 , Loss : 244.425726 , Error: 0.039000 , lr :0.001000
 Epoch : 9 , Step : 25900 , Loss : 238.070065 , Error: 0.037500 , lr :0.001000
 Epoch : 9 , Step : 26000 , Loss : 232.406572 , Error: 0.032500 , lr :0.001000
 Epoch : 9 , Step : 26100 , Loss : 259.688714 , Error: 0.040500 , lr :0.001000
 Epoch : 9 , Step : 26200 , Loss : 225.878924 , Error: 0.037000 , lr :0.001000
 Epoch : 9 , Step : 26300 , Loss : 248.406882 , Error: 0.037000 , lr :0.001000
 Epoch : 9 , Step : 26400 , Loss : 268.717711 , Error: 0.038000 , lr :0.001000
 Epoch : 9 , Step : 26500 , Loss : 335.674326 , Error: 0.048000 , lr :0.001000
 Epoch : 9 , Step : 26600 , Loss : 245.320267 , Error: 0.040000 , lr :0.001000
 Epoch : 9 , Step : 26700 , Loss : 257.042355 , Error: 0.039500 , lr :0.001000
 Epoch : 9 , Step : 26800 , Loss : 290.485579 , Error: 0.047500 , lr :0.001000
 Epoch : 9 , Step : 26900 , Loss : 238.643641 , Error: 0.040000 , lr :0.001000
 Epoch : 9 , Step : 27000 , Loss : 331.828728 , Error: 0.058500 , lr :0.001000
 Epoch : 9 , Step : 27100 , Loss : 251.922829 , Error: 0.045000 , lr :0.001000
 Epoch : 9 , Step : 27200 , Loss : 290.261577 , Error: 0.044500 , lr :0.001000
 Epoch : 9 , Step : 27300 , Loss : 222.951174 , Error: 0.035500 , lr :0.001000
 Epoch : 9 , Step : 27400 , Loss : 293.746595 , Error: 0.046500 , lr :0.001000
 Epoch : 9 , Step : 27500 , Loss : 308.956865 , Error: 0.051500 , lr :0.001000
 Epoch : 10 , Step : 27600 , Loss : 241.379194 , Error: 0.037500 , lr :0.001000
 Epoch : 10 , Step : 27700 , Loss : 213.633938 , Error: 0.032000 , lr :0.001000
 Epoch : 10 , Step : 27800 , Loss : 245.795767 , Error: 0.039500 , lr :0.001000
 Epoch : 10 , Step : 27900 , Loss : 224.594174 , Error: 0.032000 , lr :0.001000
 Epoch : 10 , Step : 28000 , Loss : 218.484355 , Error: 0.034000 , lr :0.001000
 Epoch : 10 , Step : 28100 , Loss : 216.583545 , Error: 0.032000 , lr :0.001000
 Epoch : 10 , Step : 28200 , Loss : 208.641198 , Error: 0.034000 , lr :0.001000
 Epoch : 10 , Step : 28300 , Loss : 223.971915 , Error: 0.033500 , lr :0.001000
 Epoch : 10 , Step : 28400 , Loss : 234.324024 , Error: 0.037500 , lr :0.001000
 Epoch : 10 , Step : 28500 , Loss : 235.618666 , Error: 0.040000 , lr :0.001000
 Epoch : 10 , Step : 28600 , Loss : 235.399769 , Error: 0.033000 , lr :0.001000
 Epoch : 10 , Step : 28700 , Loss : 240.776685 , Error: 0.037500 , lr :0.001000
 Epoch : 10 , Step : 28800 , Loss : 227.172090 , Error: 0.037500 , lr :0.001000
 Epoch : 10 , Step : 28900 , Loss : 235.424146 , Error: 0.033500 , lr :0.001000
 Epoch : 10 , Step : 29000 , Loss : 251.130228 , Error: 0.040000 , lr :0.001000
 Epoch : 10 , Step : 29100 , Loss : 245.127435 , Error: 0.039000 , lr :0.001000
 Epoch : 10 , Step : 29200 , Loss : 248.955162 , Error: 0.041500 , lr :0.001000
 Epoch : 10 , Step : 29300 , Loss : 242.645288 , Error: 0.042000 , lr :0.001000
 Epoch : 10 , Step : 29400 , Loss : 290.350061 , Error: 0.044000 , lr :0.001000
 Epoch : 10 , Step : 29500 , Loss : 246.104893 , Error: 0.040000 , lr :0.001000
 Epoch : 10 , Step : 29600 , Loss : 253.532403 , Error: 0.045000 , lr :0.001000
